,DATA.906792,DATA.924110,DATA.905947,DATA.905975,DATA.905939,DATA.905936,DATA.905974,DATA.909698,DATA.910903,DATA.905976,DATA.905977,DATA.909255,DATA.905961,DATA.905991,DATA.905978,DATA.1240202,DATA.1240197,DATA.909256,DATA.905969,DATA.909264,DATA.905964,DATA.1330935,DATA.905958,DATA.905982,DATA.1299075,DATA.905959,DATA.905981,DATA.909755,DATA.905946,DATA.905956,DATA.905962,DATA.905945,DATA.905983,DATA.687586,DATA.905954,DATA.905950,DATA.905963,DATA.906793,DATA.905951,DATA.905935,DATA.1240128,DATA.905949,DATA.684052,DATA.905984,DATA.905973,DATA.905960,DATA.909728,DATA.905965,DATA.905972,DATA.905968,DATA.906804,DATA.905971,DATA.905970,DATA.910851,DATA.905948,DATA.905952,DATA.905937,DATA.907067,DATA.687800,DATA.905967,DATA.905990,DATA.905979,DATA.908443,DATA.905933,DATA.905986,DATA.905942,DATA.905944,DATA.905955,DATA.905957,DATA.1480374,DATA.908123,DATA.905985,DATA.907790,DATA.905940,DATA.1240221,DATA.905980,DATA.907322,DATA.1240172,DATA.905989,DATA.722046,DATA.905941
1220,8.12773658462094,9.51609654646508,7.382300731417919,8.62739521321875,7.874547202655691,7.98161549250133,8.34622575154287,8.19529497435003,7.701614772830549,7.66048760883329,8.316475402731239,8.54314720821742,8.089574863062591,8.711479327294901,7.34909634484333,9.19268428459881,8.40108820538558,7.76888813330346,7.96207777886181,7.6576893485142,8.26981235864925,8.51702554526813,9.06351666797198,7.73430469523258,8.008488994446981,7.138744590762959,7.444619920965941,8.23937215485854,8.15784120378313,7.12170173418956,8.58667283450643,8.08251393611216,7.76115715251063,8.074538169009111,7.3302983436735305,7.557421418225959,7.131507587461639,8.561684304142519,7.83177612463025,8.51919182283951,7.676968137038469,7.88139300214705,8.26063649067666,7.857637727636651,7.319902765388111,8.624703369260171,7.83592698085478,8.71349044076023,7.113138086301629,7.52610593641637,8.15817354045817,8.4656079801058,8.41651998325328,7.9629873906777595,6.7792055423552,8.55725383226786,7.7556025341510795,7.033845680676321,8.184414394905161,7.92841843889976,8.17549888894385,8.49534431262304,8.507866981253061,7.873630406860911,8.392226162180481,8.08697280430284,8.42330414781844,7.4338119701881595,7.93034265183146,8.50164531194601,8.96872336304766,7.53548361915733,7.024590964347871,8.575333179890551,8.16036232584145,8.01462272861649,10.2815469463107,8.09891535722072,8.42334558231114,7.98495529400749,8.79855956343713
1236,10.449374027645,10.160824428107901,10.254761728209301,11.255202865843899,10.6300489837682,10.5343020151744,10.6300056317228,11.1415799819027,10.6546495098956,10.3451176844653,10.631890873652099,11.5696684632096,10.560183619018,11.124502336314,10.5395977294284,10.1231333489935,11.6763276423706,11.3755888709921,11.3896925624618,10.6861785332102,10.580042337489301,9.64646065272299,10.6161932153052,10.5344369679214,11.061613263527,10.4977159559003,10.8273532311134,10.594803228540302,11.3264833321187,11.296846542888698,11.015380940316101,10.1907950938187,11.4144002586159,10.8612496132335,10.8227444704358,10.9079663772942,10.808556482461901,10.7133017025222,10.166832125013599,10.916382613255902,10.866757002587303,11.563220500225999,11.6427914837967,10.789620148689,10.3174905304812,10.7812676735068,10.1789448620615,9.94090006929303,10.5338706872292,10.973954304682,10.9596803033706,11.4551558021614,11.0092199454862,10.566569134592699,11.1378979610707,10.757143680318599,11.163430318915,10.358338745822302,10.5452276952632,10.7475306217048,9.89239083587499,10.7055299425053,11.2013681297055,11.4205416036451,10.116668768457,10.3277570190125,10.9044750127583,10.634798320341199,9.94385796368462,11.086975318587001,10.2332709842714,10.3418338259107,10.9372606200878,10.214487913658001,10.8351444944655,11.140724960966802,10.5833177910225,11.2844752810092,10.794254494662098,11.5477610954066,11.400248073089001
1261,5.661191914918059,2.71388393456922,7.142428687701121,4.90214230487283,4.479262887190769,5.7205633010098,2.8101755159174,3.06816845576127,4.82259715499276,5.44828875520954,5.815675711632639,3.56926284106562,5.169792357474269,4.6401868350736795,6.5410055614320095,6.12077385740643,5.075753473027099,5.0693051614635305,6.38421172044603,3.3558392462173,4.151734219342081,3.1484359992925603,3.04241448731473,5.30062960015373,3.57924068282099,6.42766781681201,5.883237173391089,5.05932945113549,6.14428945448268,5.47109884595553,4.73478948098025,6.924959462807469,3.4662932532661896,6.113620415125481,5.3617934528744104,6.43192413688713,5.74443590079418,4.16947943883228,2.94867748078411,4.563543644589441,2.41285020708955,5.74649459066029,2.7901915966061606,5.20869920602633,4.496784878838519,4.11689127960542,4.5259588104774,2.82445774417587,6.596615930595781,6.13794239552999,4.30122494804122,4.59334465860076,7.435819833440269,4.74576354063855,5.65119262491176,3.03390727882685,5.97867272978028,4.62381870631267,6.38959907881866,4.85667248290902,7.4510475804619505,3.78679562132434,5.512896692213499,7.02917046729861,4.0876355257467,4.8023136994803,5.33821639170353,4.01477513130119,3.3226957969565,3.69282133107246,5.478636287473531,5.362600979847009,6.061058399476839,3.45406702583691,3.19338698766836,4.59733856107333,2.8623890432085495,4.675140900966549,4.49090505497634,4.51511256775758,5.0751709315629805
1296,9.99584060015733,9.569518248024789,10.2206922443076,10.8888301762672,10.289394530789199,10.1719730168865,11.0330495865873,10.8086482714952,10.6305810879356,10.6186946293658,9.95953146448546,10.660115558188199,9.704469768844,10.7747840650993,10.6067163058174,11.044733785065699,9.953612055121999,9.793231955859081,10.261345803560099,10.462008478303,11.140859726192,9.31113852958678,9.270311145921141,10.683811765370999,11.9173471815911,11.1395987926974,11.4588982961485,10.8317606718069,9.19020973045676,9.64132232983659,10.6360966074573,10.791336540755902,9.72397134390719,10.7291113246176,10.0147450773596,9.73829068277765,9.97976026844965,10.283992202071401,10.6852636756578,10.708162183292698,10.861418715025101,10.2462710310374,9.884895552468231,9.512175024850599,10.2458462566852,10.987503484077301,10.0461940826514,9.81679676059981,10.4627606711589,8.81638687928363,9.46978384974447,9.824789072802538,9.59648828756508,9.44992149917832,10.4193534433929,9.1233606394132,9.85303276528872,9.732928841149539,10.7295287922568,10.5760724138687,11.3970328896105,10.2999640014049,10.303633442314199,9.484006071579051,10.746363373244,9.88882549895833,9.59298018995131,9.631736840720869,11.5268393039217,10.9743564248244,10.8788282951735,9.72745380876261,9.75497052756824,10.9516665123036,9.69244380980505,9.140191986906231,7.83390453566327,9.243888525988341,9.7641869069343,10.2944578246959,10.9075414308745
1313,5.991227233533889,9.30537731659143,7.093625589986019,7.40358681428759,6.36547158777719,5.8123718646665,5.68377687255234,7.133310844357069,7.54606279300185,7.995259930787669,7.85896356277724,7.3865614696048,5.22636468342559,5.180840635278651,7.775490069344209,8.31447186334384,6.54426757442338,8.07445375168599,6.31396088445483,5.686832883161969,10.254260085041599,3.93690444435494,8.43447260544752,6.94419777662457,6.90485655666753,6.453692358310819,6.22239217423063,4.98512705447503,7.487417566166211,6.37028719183733,6.128914643178399,7.67816809495616,5.80461251105014,7.467788887238281,7.09210455270399,5.24863345747781,6.76887439960397,6.96345107520054,7.333749408243259,7.639239652090629,6.53490790652863,6.305310418987781,4.41910754257664,6.33915745360255,6.937349757018071,6.23019137426054,7.640898495975571,9.77108029938777,6.57249253407612,7.053279326012219,6.243335393856309,7.08213701880808,6.12305886490227,8.09503622678613,8.13677502278379,9.22546455172416,6.70447945831496,7.1042201929934405,7.0330328766985,9.016448238188211,8.09749605605857,6.564691698678369,6.35859014822176,6.359068998698111,5.6766834393209695,7.492371330529441,6.47083767169062,7.69710143281903,7.99320334145694,7.87929159705907,8.7772840098752,6.4977049841244,6.614418344700401,7.67929807622722,6.23738069298937,6.823935600817389,8.39500462688403,6.5315481312636505,7.29644520137148,6.85508466262403,6.00282387913419
1319,4.82396597987185,3.2059117790876503,3.3004482029460602,3.8977790934198304,8.13354865654951,4.01767504829097,3.26866544851309,3.5407780864773,3.24792883539112,3.37797812787763,6.087072706736059,3.5013672499603397,5.8374579340005806,3.1862349089419197,3.3547725035364997,4.25479874722625,4.20707042564987,5.202114861729861,4.55095088865765,2.79160877293406,3.28291635132658,3.46901503199144,3.57855046932746,3.22539406754354,7.56269840409562,3.70561007814072,3.0272743071287995,4.10961752117405,4.616401381198219,3.05409744665417,3.72089058943826,3.4964174673041404,3.08553609650462,3.68815884144971,3.1135839332396604,3.0625542063725497,3.3154463362746696,3.36966507377266,3.14772691144965,3.56136370254456,2.9884300752187203,6.94359778483692,6.47331629049057,2.7322653259520604,3.21584792174326,3.2171541652192794,4.965931972161981,3.4087680165610896,3.1862349089419197,3.8742432351631004,3.2181913524154,4.88984587706034,4.3209126996970895,5.06219397136684,4.0907524367315204,3.68226202651097,3.5957546385832204,3.39088936652747,5.1367810920202,5.3389644658521,4.42868581236454,3.3989128696870696,3.1788805312974198,5.66734100638299,3.0255505272518097,4.00943209469445,3.5966631721406603,3.04496304063049,3.61346742393839,4.02670617015743,3.5172129305965494,3.3469840905995,4.00845169052896,6.048951893293821,6.602967358971441,3.2338465494755697,3.34654372184281,3.20824196368868,3.0826903742511296,4.3372721021631895,3.4320986421502
1322,2.98875217854782,3.5625249948672795,3.4182089608374,3.21663033250193,3.6508871782920296,3.90401711239182,2.91983808724873,3.3367364319642996,2.92667589585576,2.9535980713435297,3.8597593025236603,3.09126258624546,3.73545658817954,3.56539089859173,3.5668196337216402,3.2608932280752905,3.52020719589297,3.46480932584422,3.76832402639467,3.0138151463378198,3.63929922326877,4.157281000940181,3.54636231309075,3.0821561848872103,3.2300794086657296,3.83246574910196,3.2312710843763304,3.2022710235844,3.3051459865404302,3.1907309977892204,3.64959613596834,3.65608620725722,3.07741163564789,3.4086099517459703,3.92407035801121,3.3860439583846498,3.9645434090299396,3.06372770250756,3.3210537410140097,3.5130599908854707,3.2374271175755203,3.2392860994309403,3.4359646983993,3.0429715936625295,3.3360748026175298,3.41286363997462,3.2422901359916603,3.34323288980858,3.13333721232351,3.33346308460873,3.08054093905962,3.6165241864819597,3.1715887175326802,3.5817268004378504,3.4576656860994,3.1845696800586003,3.33051381947662,3.19579613872662,3.0597867130965,3.31443317091112,3.5335405591999303,3.11158331313745,3.62445105913392,3.08215958745562,3.11514988215078,3.36762085571081,3.2498800058673,3.87227502264508,3.01062991038763,4.0031725407764,3.5271559365393697,3.17051425117955,3.70640730374777,4.21363095032533,3.6115240676503197,3.77328525393019,3.5444560409479906,3.7582482736479403,3.46646940460506,3.35845637978887,3.31977441260853
1330,8.67142724413821,9.006372785186501,8.48053041469783,8.42566330225461,9.97756981227123,8.60359782613934,8.718172055211589,9.44321637184895,8.45505679414361,7.93664061572299,7.84002375135033,8.64923175660226,9.881913327071288,9.307042835232721,8.98403896034605,8.82920814381865,9.239639901461029,9.010855039970679,9.36910818647478,8.932491841552679,8.92286741773685,8.395046845246481,8.3564491513178,8.5603549968311,9.74299675082757,7.89974422876144,8.9907208695717,9.72983884061874,9.30207967618909,8.66997570243559,8.95130186102926,9.82496775107659,8.868116802809869,8.66063554663983,8.38365111436358,9.0591503658244,9.32047762634523,9.11666414450242,8.55849829385268,8.935010848122529,8.80817802658988,9.19669022534857,8.643930811942049,8.94565166982042,8.97439708497678,9.15442250748901,8.565470581959492,8.894521675998991,9.635803121121391,9.13297766597715,9.46914713059165,9.965380015195949,9.35675912155891,9.29972363880308,9.50130504996187,8.48673678919184,9.046091266840198,8.51379804445723,9.35402494241858,8.933814576859971,9.107489963165449,9.45970047256366,8.56597687161034,9.60895022091035,8.992347016063881,8.80519027048281,8.703000235986691,8.531047058341969,8.23328357226559,8.28600407770437,8.09502909353426,8.41513106984642,8.588352416153379,7.74447081474486,8.17166417817784,8.62246446472288,8.06205076571398,8.21595820108093,8.43758095735428,9.361498269841581,8.69526763336743
1331,3.74957762809229,5.54645337335164,4.00809874026655,3.5271061191503197,3.7229959670349,4.661589560987791,4.18974866957413,4.1797394853100895,4.68588900712272,3.7499517082842404,3.87799478468387,3.6269571081116,3.95274523681237,3.56603376754632,3.4417023914997,3.40017618314498,3.24081298297885,3.28048629206599,3.37513313746499,3.78625366455424,3.44478773685381,4.09806418394962,3.56430093630628,3.32129818777948,3.8318484382343705,3.8259234258126096,3.43832087821225,3.5112710141186203,3.76884900187372,3.38632396770415,3.56986558863521,3.60451076681669,3.25784341228052,3.3508161867345696,3.45748445351952,3.71560700627389,3.71964005170881,4.23438747446381,3.82064115564614,4.00485966126877,4.16230396221946,3.37459206931921,3.55057657368264,3.58438763530977,4.04482991634751,3.8001397009156,3.83946758702366,3.793987149235,3.62309440031781,3.6476580101788096,3.5753573958190095,3.53465524130467,4.109229282060991,4.2799829604588195,4.11068508894561,3.52266545762012,3.66923582023713,3.64367917476683,3.52592430371427,4.00618572620955,3.8687144036644603,3.5063057362187005,3.5034370435715196,3.6039916964305,3.1689523192731204,4.15550033721211,3.68628353061209,3.61818315793056,3.9719187035232504,3.75102513950455,3.49390499461393,3.58561206435022,4.670763314931611,3.94362534963871,3.64073409174273,3.7130696563478303,4.22367826552044,3.8576468641495003,3.39030977153431,4.20253213510948,3.96360448941337
1336,3.21083777964617,5.12605323683371,4.19392574443998,2.99353953764992,4.48482132846416,3.74406729659065,3.59879406942082,3.7353590370189704,3.71536919356798,3.0731223143384,3.11442055187092,3.6591495139718395,3.96351818038361,3.32969086889996,3.76198340273955,5.39103438635288,3.29400495966237,3.4656325312983705,3.37912744235057,4.57562462923786,3.2011130316544505,6.195657511968019,3.35352529101255,3.19328863921336,3.31984840463088,5.11416521872251,3.6438640295948304,3.9686097006925203,3.30587960536342,3.1938341688249703,3.4997512459912996,3.14699504111233,3.07935922324565,4.19212254911612,3.10765795840731,3.73945391611023,3.78649459200306,3.2105055262043,3.48097909970318,3.93385973759032,3.2300273855882002,3.54934506891829,3.26239998901728,4.05581445383763,3.5642035324046404,4.0555985349868795,3.8504697926422597,5.34443745909524,3.8368791743512594,3.41237920118593,3.2864705307361097,3.5768950938476802,4.39058581960513,3.41841559623935,3.71849784818851,3.34311144207629,3.74682510323273,3.19254774462216,4.199720867118,3.92759002357867,3.12920707212242,3.6411015966455493,3.09150883953781,3.04312155738631,3.1638633095320694,3.63263567417461,3.2606178912465604,3.05475959199907,3.7885300907501205,3.4110600139274903,3.9195371677782296,3.73712977090826,3.69571062454429,3.1976913094081403,3.17850999802686,3.9021789476152997,4.699142230700559,3.75765424297422,3.37151649086904,3.93129766700941,3.2351781951695697
1356,8.41044982266621,9.62263699591132,9.09065885589114,9.12380234646345,8.84853326657198,8.6896235857156,9.015342705191369,8.75154574073925,8.53267521974739,8.58128460331882,8.73502725475718,8.7519956561171,9.70975048882364,8.72959672506868,9.413138948332461,9.597226210056819,8.749157293184169,10.0913661272916,8.15816052330788,8.60687351940868,8.63694835602315,9.90446648509793,9.51600953289839,9.729633266277501,6.9819611172207905,9.218419046949391,8.617626470612679,8.901054125456222,9.0923299381149,8.823925938544509,9.55566494830589,8.7453187378139,8.86925711545032,9.46472123461791,8.56616173630691,8.866666272661359,9.488851783805599,8.7813185316874,9.87325797265849,8.8415186322226,8.01125222406263,9.801584767497289,9.13495376736848,9.473890744779279,9.03636415254486,9.91898275714516,9.25289390340031,9.02154453873949,9.23099587470254,8.275848739072531,9.103256294615779,9.272186852107689,8.57566470766197,9.16304677147159,9.439514503639302,9.4524744277105,8.80417325902981,7.43317823059183,8.964803794623739,8.60996281330935,8.78712380086187,9.56112175323767,9.31603694913918,8.76144360900709,9.725831805207811,9.34633307200416,9.123036033833491,10.0707104740662,8.964863021726071,9.125506526937011,10.5352225458672,9.3920781571346,8.56891423791728,8.825973996627189,8.82102050508597,9.12849302642487,10.1657805459048,9.312301212821449,8.99061429095026,8.952814612773679,9.597212174258608
1374,9.04922112806689,8.1266690456392,7.8760960006741705,8.51462262262296,7.8927908068598,8.43928527463318,8.69030653373289,9.57712555516393,8.78766304072201,8.55766478563207,8.88945883070354,9.4974038610721,7.67235100007316,7.98236132842396,8.591195298829401,8.2384357322554,7.289417648238291,6.8221101982786205,7.074206863698209,9.33289853200808,9.21485624205843,8.64724707620152,8.33633627365707,8.31199849454032,7.745271074867509,8.99866514924774,9.016409599381669,7.56517368262754,7.947234575952151,8.62984016346478,7.4871273642070495,8.68809867661008,7.39250549204329,7.9150425316019595,9.108097033395119,8.95896879661268,8.509556988370559,9.19115413910946,8.92669991611511,7.67341340015654,8.22528072612,8.076729666385349,8.92802272742272,8.07181519084828,8.854105840483289,9.02814002341469,8.91527751863466,8.923903427551402,8.07777396765444,8.609495241492901,8.63057708360568,8.38943167783707,8.47175713588463,8.52711203696571,8.158943048837779,8.33336811556757,8.81556173113124,9.71956263321214,7.911247824409259,7.35994173774569,7.5733645291528795,8.138305680450111,8.734062037783099,7.97375548679703,8.26117646867746,9.024297485439789,8.77248968097306,8.68650705788095,8.985350784678289,8.13342359391306,7.8989665879076,8.51148127834944,7.452310809053861,8.303306190065289,8.645123786575429,7.6282098005059895,7.55307725533203,8.49345623335872,6.81733315190415,7.9669344100928,8.385544692588741
